,gene_id,X1.9.2_S4_L001_R1_001_Count.count,X1.9.2_S4_L002_R1_001_Count.count,X1.9.2_S4_L003_R1_001_Count.count,X1.9.2.G_S16_L001_R1_001_Count.count,X1.9.2.G_S16_L002_R1_001_Count.count,X1.9.2.G_S16_L003_R1_001_Count.count,X2.6.2_S6_L001_R1_001_Count.count,X2.6.2_S6_L002_R1_001_Count.count,X2.6.2_S6_L003_R1_001_Count.count,X3.19.1_S1_L001_R1_001_Count.count,X3.19.1_S1_L002_R1_001_Count.count,X3.19.1_S1_L003_R1_001_Count.count,X3.19.1.G_S8_L001_R1_001_Count.count,X3.19.1.G_S8_L002_R1_001_Count.count,X3.19.1.G_S8_L003_R1_001_Count.count,X3.51.1_S12_L001_R1_001_Count.count,X3.51.1_S12_L002_R1_001_Count.count,X3.51.1_S12_L003_R1_001_Count.count,X3.51.1.G_S10_L001_R1_001_Count.count,X3.51.1.G_S10_L002_R1_001_Count.count,X3.51.1.G_S10_L003_R1_001_Count.count,X4.11.5_S14_L001_R1_001_Count.count,X4.11.5_S14_L002_R1_001_Count.count,X4.11.5_S14_L003_R1_001_Count.count,X4.44.4_S2_L001_R1_001_Count.count,X4.44.4_S2_L002_R1_001_Count.count,X4.44.4_S2_L003_R1_001_Count.count,X4.44.4.G_S17_L001_R1_001_Count.count,X4.44.4.G_S17_L002_R1_001_Count.count,X4.44.4.G_S17_L003_R1_001_Count.count,DPR.1.G_S5_L001_R1_001_Count.count,DPR.1.G_S5_L002_R1_001_Count.count,DPR.1.G_S5_L003_R1_001_Count.count,DPR.2.G_S7_L001_R1_001_Count.count,DPR.2.G_S7_L002_R1_001_Count.count,DPR.2.G_S7_L003_R1_001_Count.count,SB.C1_S9_L001_R1_001_Count.count,SB.C1_S9_L002_R1_001_Count.count,SB.C1_S9_L003_R1_001_Count.count,SB.C2_S11_L001_R1_001_Count.count,SB.C2_S11_L002_R1_001_Count.count,SB.C2_S11_L003_R1_001_Count.count,SB.C3_S13_L001_R1_001_Count.count,SB.C3_S13_L002_R1_001_Count.count,SB.C3_S13_L003_R1_001_Count.count,SB.CK.1.G_S15_L001_R1_001_Count.count,SB.CK.1.G_S15_L002_R1_001_Count.count,SB.CK.1.G_S15_L003_R1_001_Count.count,SB.CK.2.G_S18_L001_R1_001_Count.count,SB.CK.2.G_S18_L002_R1_001_Count.count,SB.CK.2.G_S18_L003_R1_001_Count.count,SB.CK.3.G_S3_L001_R1_001_Count.count,SB.CK.3.G_S3_L002_R1_001_Count.count,SB.CK.3.G_S3_L003_R1_001_Count.count
21299,GSVIVT01031819001,1,0,0,1,1,0,1,1,0,6,0,7,0,0,2,2,4,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,1,3,4,6,4,1,1,0,1,2,2,0,1,1
21300,GSVIVT01031820001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301,GSVIVT01031822001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21302,GSVIVT01031823001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303,GSVIVT01031824001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304,GSVIVT01031825001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21305,GSVIVT01031826001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21306,GSVIVT01031827001,0,1,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
21307,GSVIVT01031828001,1,3,2,1,2,6,3,7,4,10,2,3,0,0,0,5,6,5,0,0,0,2,1,2,6,5,5,0,1,1,1,1,1,3,2,2,0,0,0,2,0,1,0,0,0,1,8,2,1,0,0,1,3,3
21308,GSVIVT01031830001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21309,GSVIVT01031832001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21310,GSVIVT01031833001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21311,GSVIVT01031834001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21312,GSVIVT01031836001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21313,GSVIVT01031837001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21314,GSVIVT01031840001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0
21315,GSVIVT01031841001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21316,GSVIVT01031842001,1,4,1,0,1,0,5,5,4,3,3,1,7,5,3,7,5,7,1,2,2,1,0,1,2,1,4,7,5,6,0,2,0,6,4,4,0,0,0,4,0,2,1,0,2,3,0,3,1,3,0,2,1,1
21317,GSVIVT01031843001,8,16,9,2,1,1,18,19,25,8,19,25,2,6,8,15,12,8,1,3,3,2,0,6,15,20,34,12,7,13,2,3,3,9,10,8,0,3,3,3,7,2,8,4,5,7,7,4,6,11,10,6,10,10
21318,GSVIVT01031844001,1,0,0,1,2,1,0,1,1,2,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,6,1,0,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21319,GSVIVT01031845001,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
21320,GSVIVT01031846001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21321,GSVIVT01031847001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21322,GSVIVT01031848001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21323,GSVIVT01031849001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21324,GSVIVT01031850001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21325,GSVIVT01031852001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21326,GSVIVT01031853001,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
21327,GSVIVT01031854001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21328,GSVIVT01031856001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21329,GSVIVT01031857001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21330,GSVIVT01031860001,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,5,0,5,3,4,5,0,0,0,0,0,0,0,0,0,24,19,7,0,0,0,1,2,4,0,0,2,5,6,7,1,2,3,3,1,1
21331,GSVIVT01031861001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21332,GSVIVT01031862001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,4,2,2,1,1,3,2,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0
21333,GSVIVT01031863001,9,12,13,10,10,9,13,9,10,9,12,6,6,6,4,6,9,12,7,4,7,12,8,7,3,1,4,7,14,6,6,4,9,21,19,25,0,0,0,0,1,0,0,0,0,9,11,8,43,32,37,14,6,14
21334,GSVIVT01031864001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21335,GSVIVT01031865001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21336,GSVIVT01031867001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21337,GSVIVT01031868001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21338,GSVIVT01031869001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21339,GSVIVT01031871001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21340,GSVIVT01031872001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21341,GSVIVT01031875001,8,4,2,5,14,7,3,3,6,11,3,3,3,5,5,1,5,3,2,5,6,2,2,4,2,5,5,1,3,2,6,8,2,8,4,8,0,0,0,2,1,2,1,1,0,2,1,1,4,1,5,2,2,3
21342,GSVIVT01031877001,2,1,0,0,0,0,1,0,0,2,0,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,1,0,2,0,1,1,0,0,3,4,0,0,1,0
21343,GSVIVT01031878001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21344,GSVIVT01031879001,3,0,1,0,1,1,1,2,1,0,3,1,1,0,0,1,3,0,0,0,1,1,0,1,2,2,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0
21345,GSVIVT01031881001,61,70,74,479,473,467,337,313,306,188,184,210,1451,1482,1507,184,183,169,3560,3321,3327,497,503,502,213,166,204,2136,2031,1972,1464,1439,1475,799,864,827,60,74,88,186,191,182,488,476,480,505,496,502,528,514,505,517,525,477
21346,GSVIVT01031882001,0,1,0,2,3,1,6,3,4,1,2,1,1,2,0,1,0,1,2,0,0,1,0,1,2,1,2,0,0,0,1,6,3,1,0,0,0,0,0,1,4,7,1,1,2,0,1,0,0,1,0,0,0,0
21347,GSVIVT01031883001,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21348,GSVIVT01031884001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21349,GSVIVT01031885001,2,0,0,3,5,6,1,0,1,1,3,1,2,1,1,2,0,0,2,1,0,2,3,2,4,1,5,0,1,0,5,3,1,0,1,0,2,0,0,5,8,7,6,9,9,1,0,1,1,0,1,0,0,0
21350,GSVIVT01031887001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21351,GSVIVT01031888001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21352,GSVIVT01031890001,5,1,2,4,2,5,10,8,13,7,6,9,20,12,16,2,3,2,5,2,4,9,13,8,5,5,6,7,13,12,7,3,3,9,7,7,2,3,2,10,6,5,12,8,14,8,2,5,0,1,3,7,5,2
21353,GSVIVT01031892001,0,1,1,1,1,1,2,1,4,0,2,0,1,2,2,1,0,1,2,1,3,0,2,0,0,2,1,5,2,3,0,1,1,1,0,2,0,2,1,4,1,3,5,3,2,0,0,0,0,0,0,1,0,1
21354,GSVIVT01031895001,4,6,5,0,2,1,7,4,8,10,10,10,5,4,5,7,10,7,5,5,11,4,4,4,10,5,8,4,3,4,7,9,4,4,3,4,7,4,2,4,4,2,2,3,4,3,5,6,1,5,7,3,1,3
21355,GSVIVT01031896001,3,3,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,8,0,3,0,2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21356,GSVIVT01031897001,0,0,1,0,1,0,0,0,1,0,0,2,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,2,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
21357,GSVIVT01031898001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21358,GSVIVT01031899001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21359,GSVIVT01031900001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21360,GSVIVT01031901001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21361,GSVIVT01031902001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,1
21362,GSVIVT01031903001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
21363,GSVIVT01031904001,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,0,1,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21364,GSVIVT01031905001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21365,GSVIVT01031906001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21366,GSVIVT01031907001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21367,GSVIVT01031908001,2,1,0,4,4,2,7,7,9,3,6,7,4,3,3,11,6,8,1,0,4,0,3,5,2,3,1,5,3,2,0,0,0,4,4,5,3,0,0,2,2,1,5,2,4,3,3,4,3,0,2,3,5,3
21368,GSVIVT01031911001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,0
21369,GSVIVT01031912001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21370,GSVIVT01031913001,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,3,2,2,2,0,0,4,1,1,5,3,1,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,1,1
21371,GSVIVT01031915001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21372,GSVIVT01031916001,0,0,0,2,1,2,0,0,1,0,0,1,0,2,0,0,0,0,2,3,1,1,2,1,0,0,0,1,1,1,3,0,1,3,2,2,0,0,1,0,0,0,1,0,0,1,1,1,0,2,0,1,2,5
21373,GSVIVT01031917001,1,0,0,2,1,4,1,2,0,1,1,1,0,2,1,0,3,3,0,0,0,1,1,0,2,1,2,2,1,0,1,2,1,0,1,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
21374,GSVIVT01031919001,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,2,2,1,0,2,0,1,0,0,2,0,0,1,1,0,1,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0
21375,GSVIVT01031920001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
21376,GSVIVT01031921001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21377,GSVIVT01031922001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21378,GSVIVT01031923001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21379,GSVIVT01031924001,0,0,0,2,0,1,2,2,1,1,0,2,0,1,0,3,1,0,0,1,0,1,3,2,0,0,0,1,0,1,3,1,3,0,0,0,0,0,0,1,3,4,1,4,4,1,1,0,1,1,1,4,0,0
21380,GSVIVT01031926001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21381,GSVIVT01031927001,0,2,2,2,0,1,2,1,1,0,1,0,0,1,1,0,0,1,0,4,1,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,2
21382,GSVIVT01031928001,2,0,0,0,0,0,2,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21383,GSVIVT01031929001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0
21384,GSVIVT01031930001,1,1,0,0,0,0,0,2,1,1,0,1,2,2,0,1,1,1,0,0,0,1,1,1,2,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,1,1
21385,GSVIVT01031931001,1,2,4,0,1,2,2,1,2,2,1,3,1,1,2,3,0,3,0,0,3,0,1,1,1,0,0,0,3,3,4,0,2,3,6,0,0,1,2,5,4,2,8,4,4,4,5,3,0,0,1,0,0,2
21386,GSVIVT01031933001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21387,GSVIVT01031935001,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,0
21388,GSVIVT01031936001,0,1,0,0,0,0,0,0,0,2,2,3,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,5,0,0,0,1,0,0
21389,GSVIVT01031937001,8,2,2,1,0,1,5,7,4,3,4,6,7,2,3,6,5,6,3,4,1,1,1,0,2,5,2,0,1,3,2,2,4,2,1,2,5,2,1,0,3,2,3,2,2,1,4,3,0,0,0,2,0,1
21390,GSVIVT01031940001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
21391,GSVIVT01031941001,16,13,24,14,9,8,6,5,8,6,4,3,11,0,6,3,6,4,4,5,3,3,5,8,0,0,0,0,3,2,4,2,3,2,2,0,11,16,21,16,22,25,111,121,138,4,4,0,0,0,0,1,3,3
21392,GSVIVT01031942001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21393,GSVIVT01031943001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21394,GSVIVT01031946001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21395,GSVIVT01031948001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21396,GSVIVT01031949001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21397,GSVIVT01031950001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21398,GSVIVT01031951001,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
21399,GSVIVT01031953001,4,1,5,1,2,2,0,1,4,3,3,0,2,2,5,1,4,3,2,6,5,2,3,2,1,4,3,0,5,2,4,2,3,1,1,8,3,6,4,3,1,0,4,4,0,1,1,3,1,2,3,1,2,5
21400,GSVIVT01031954001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21401,GSVIVT01031955001,1,1,1,1,2,0,5,4,3,3,0,1,1,1,0,1,0,1,0,1,0,1,1,2,2,3,2,3,1,2,1,0,2,1,1,2,0,2,1,1,2,0,7,1,1,3,2,1,2,1,2,0,1,1
21402,GSVIVT01031956001,15,20,20,5,3,1,32,29,29,37,45,35,10,16,12,39,43,11,15,17,13,14,13,23,16,19,14,11,12,12,9,11,11,6,11,10,5,13,5,6,9,9,5,5,2,4,3,9,8,3,16,12,12,13
