"gene_id"	"X1.9.2_S4_L001_R1_001_Count.count"	"X1.9.2_S4_L002_R1_001_Count.count"	"X1.9.2_S4_L003_R1_001_Count.count"	"X1.9.2.G_S16_L001_R1_001_Count.count"	"X1.9.2.G_S16_L002_R1_001_Count.count"	"X1.9.2.G_S16_L003_R1_001_Count.count"	"X2.6.2_S6_L001_R1_001_Count.count"	"X2.6.2_S6_L002_R1_001_Count.count"	"X2.6.2_S6_L003_R1_001_Count.count"	"X3.19.1_S1_L001_R1_001_Count.count"	"X3.19.1_S1_L002_R1_001_Count.count"	"X3.19.1_S1_L003_R1_001_Count.count"	"X3.19.1.G_S8_L001_R1_001_Count.count"	"X3.19.1.G_S8_L002_R1_001_Count.count"	"X3.19.1.G_S8_L003_R1_001_Count.count"	"X3.51.1_S12_L001_R1_001_Count.count"	"X3.51.1_S12_L002_R1_001_Count.count"	"X3.51.1_S12_L003_R1_001_Count.count"	"X3.51.1.G_S10_L001_R1_001_Count.count"	"X3.51.1.G_S10_L002_R1_001_Count.count"	"X3.51.1.G_S10_L003_R1_001_Count.count"	"X4.11.5_S14_L001_R1_001_Count.count"	"X4.11.5_S14_L002_R1_001_Count.count"	"X4.11.5_S14_L003_R1_001_Count.count"	"X4.44.4_S2_L001_R1_001_Count.count"	"X4.44.4_S2_L002_R1_001_Count.count"	"X4.44.4_S2_L003_R1_001_Count.count"	"X4.44.4.G_S17_L001_R1_001_Count.count"	"X4.44.4.G_S17_L002_R1_001_Count.count"	"X4.44.4.G_S17_L003_R1_001_Count.count"	"DPR.1.G_S5_L001_R1_001_Count.count"	"DPR.1.G_S5_L002_R1_001_Count.count"	"DPR.1.G_S5_L003_R1_001_Count.count"	"DPR.2.G_S7_L001_R1_001_Count.count"	"DPR.2.G_S7_L002_R1_001_Count.count"	"DPR.2.G_S7_L003_R1_001_Count.count"	"SB.C1_S9_L001_R1_001_Count.count"	"SB.C1_S9_L002_R1_001_Count.count"	"SB.C1_S9_L003_R1_001_Count.count"	"SB.C2_S11_L001_R1_001_Count.count"	"SB.C2_S11_L002_R1_001_Count.count"	"SB.C2_S11_L003_R1_001_Count.count"	"SB.C3_S13_L001_R1_001_Count.count"	"SB.C3_S13_L002_R1_001_Count.count"	"SB.C3_S13_L003_R1_001_Count.count"	"SB.CK.1.G_S15_L001_R1_001_Count.count"	"SB.CK.1.G_S15_L002_R1_001_Count.count"	"SB.CK.1.G_S15_L003_R1_001_Count.count"	"SB.CK.2.G_S18_L001_R1_001_Count.count"	"SB.CK.2.G_S18_L002_R1_001_Count.count"	"SB.CK.2.G_S18_L003_R1_001_Count.count"	"SB.CK.3.G_S3_L001_R1_001_Count.count"	"SB.CK.3.G_S3_L002_R1_001_Count.count"	"SB.CK.3.G_S3_L003_R1_001_Count.count"
"PAC:17821868"	2	1	1	1	0	0	2	0	3	1	0	2	0	0	0	1	4	3	1	1	0	1	1	0	1	4	1	0	0	0	2	1	0	2	3	2	0	0	0	0	0	0	0	0	0	0	1	0	1	3	5	2	1	1
"PAC:17821869"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17821870"	1	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0
"PAC:17821871"	2	0	0	1	0	1	1	0	0	0	0	1	0	2	1	0	0	0	0	1	1	2	1	0	0	0	1	3	0	0	3	0	0	0	0	4	0	0	0	0	0	1	0	0	1	1	1	0	1	3	0	1	1	0
"PAC:17821872"	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"PAC:17821873"	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0
"PAC:17821874"	0	2	0	0	1	0	3	2	1	1	3	2	1	0	0	3	2	4	1	1	1	1	4	3	0	0	0	1	2	3	0	2	1	1	0	1	0	0	0	4	2	2	1	2	5	2	0	1	0	0	0	0	0	0
"PAC:17821875"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821876"	24	22	17	43	29	40	32	36	45	26	45	40	11	15	10	23	20	14	15	18	12	38	29	49	8	8	13	21	31	22	10	11	20	7	3	3	8	5	5	40	38	31	45	47	60	5	2	2	3	4	6	6	6	2
"PAC:17821877"	19	24	18	8	7	4	26	24	18	19	23	27	4	3	11	16	19	15	3	1	1	9	4	9	11	6	8	4	8	9	9	9	5	2	5	1	5	3	4	26	37	32	15	17	17	0	0	0	0	0	0	2	0	1
"PAC:17821878"	2	1	3	0	0	2	6	3	4	8	6	2	3	1	1	7	7	7	6	3	3	3	4	1	8	6	3	8	4	3	6	4	7	2	2	1	0	0	2	3	3	3	5	2	3	2	3	6	4	2	3	2	4	1
"PAC:17821879"	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821880"	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821881"	2	1	0	1	2	0	0	0	1	3	3	1	1	0	1	2	2	4	0	1	1	1	0	0	0	0	0	1	3	3	0	0	1	1	0	3	2	4	0	1	0	1	0	0	0	0	1	1	0	0	1	1	2	3
"PAC:17821882"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
"PAC:17821883"	0	0	0	0	1	0	0	0	2	1	0	0	0	1	1	0	0	1	2	2	2	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
"PAC:17821884"	3	1	0	0	1	1	2	3	2	3	1	4	2	0	0	2	3	2	2	2	0	1	2	2	1	8	6	4	3	1	4	3	3	1	0	2	1	4	3	0	0	4	2	3	1	0	0	4	4	1	1	0	0	0
"PAC:17821885"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821886"	0	1	0	1	1	0	2	0	0	0	0	2	2	0	0	3	2	4	0	0	0	0	2	0	0	0	0	2	2	2	3	2	2	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	2	1	0	0	0	0
"PAC:17821887"	1	2	0	0	1	2	2	0	0	3	1	2	3	2	2	7	0	4	1	4	1	0	1	0	10	4	4	3	0	0	1	3	1	2	1	2	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	2	4
"PAC:17821888"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
"PAC:17821889"	6	9	11	5	0	5	14	11	10	12	6	8	12	7	7	10	7	16	8	5	6	3	0	1	2	5	3	2	14	10	6	6	3	6	9	8	8	8	9	6	4	5	5	2	0	1	7	2	2	4	5	5	2	2
"PAC:17821890"	0	0	0	0	1	0	2	1	0	0	2	1	2	3	2	0	0	1	0	1	0	1	2	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	2	2	2	1	0	0	0	1	2	1
"PAC:17821891"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821892"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17821893"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0
"PAC:17821894"	0	0	0	0	1	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	4	10	6	1	0	0	0	0	0	2	1	2	5	7	0	1	9	2	7	2	4
"PAC:17821895"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821896"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"PAC:17821897"	2	2	4	0	0	0	2	3	2	6	1	1	1	1	2	2	7	8	0	2	3	2	1	0	2	4	4	3	7	3	1	3	1	2	1	5	1	0	0	1	1	3	0	0	0	2	1	4	1	0	2	1	1	4
"PAC:17821898"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821899"	2	0	0	0	0	0	2	3	1	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	3	0	1	1	0	1	0	1	2	0	0	0	0	0	0	0	2	1	1	0	3	0	0	0	1	1	1
"PAC:17821900"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821901"	1	0	0	0	0	0	0	2	1	0	2	3	0	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0
"PAC:17821902"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821903"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821904"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821906"	1	0	1	1	1	0	1	0	1	0	1	0	1	2	1	0	0	1	0	0	0	1	2	0	2	0	0	0	1	0	4	4	3	0	0	1	0	0	0	3	0	1	3	0	0	0	0	0	1	1	1	0	1	1
"PAC:17821907"	2	1	2	6	8	8	2	0	2	1	4	4	11	8	5	4	5	4	1	1	1	2	0	1	16	8	10	2	6	1	4	1	3	2	2	4	6	4	5	10	4	8	7	4	3	0	0	3	4	1	3	1	1	2
"PAC:17821908"	1	1	3	0	1	0	3	3	2	1	0	2	0	2	1	2	2	1	0	0	1	0	2	1	0	0	0	0	0	4	0	0	0	0	0	1	3	0	2	5	3	0	2	1	2	0	0	0	0	0	0	2	1	1
"PAC:17821909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821910"	1	0	1	0	0	0	0	1	1	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
"PAC:17821911"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	1
"PAC:17821912"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821913"	3	2	0	0	0	1	1	1	2	1	1	4	2	1	3	5	1	3	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"PAC:17821914"	0	0	0	0	1	2	3	2	2	2	7	3	3	2	5	1	2	0	2	3	2	1	1	2	2	2	0	1	5	2	4	1	2	8	2	12	0	0	0	0	0	0	1	0	1	9	10	9	9	3	10	6	12	8
"PAC:17821915"	1	3	0	0	0	0	1	2	3	1	0	1	1	0	1	1	1	1	1	0	1	0	0	2	0	1	0	1	1	0	0	0	1	3	1	0	0	0	0	3	2	5	1	2	3	0	1	0	0	1	3	0	0	0
"PAC:17821916"	68	56	56	48	52	46	76	70	89	105	100	115	25	27	36	93	106	93	28	35	35	23	27	28	87	96	87	48	53	52	22	25	21	28	30	28	34	35	29	35	34	39	33	31	32	18	14	21	19	24	19	27	21	11
"PAC:17821917"	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	2	0	1	0	1	0	1	0	0	0	1	1	2	0	2	1	1	3	0	1	0	3	1	0	0	1	0	0	1	0	0	0	0	0	1	0
"PAC:17821918"	18	17	27	0	2	3	22	16	17	15	21	10	7	3	4	23	11	18	12	11	6	4	5	10	4	7	9	14	11	14	4	7	8	13	14	5	1	0	2	0	3	4	2	5	5	10	7	8	11	12	9	11	9	4
"PAC:17821919"	1	0	0	2	1	1	2	0	0	0	1	1	1	1	2	1	3	1	0	0	0	0	1	0	2	2	0	0	2	1	0	1	1	1	1	1	0	1	0	0	0	2	0	2	1	1	0	2	0	0	1	0	0	0
"PAC:17821920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821921"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821922"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821923"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821925"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821926"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821927"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821928"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821929"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17821930"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821931"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821932"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821937"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
"PAC:17821938"	1	2	2	1	1	0	8	9	6	7	6	3	1	0	1	5	6	6	0	3	1	2	1	1	0	0	0	2	1	3	1	1	0	0	2	0	1	1	3	7	4	5	0	3	9	0	1	1	1	0	1	1	4	1
"PAC:17821939"	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17821940"	2	2	2	0	0	0	1	2	1	2	0	3	1	0	0	0	1	1	1	1	0	1	0	3	7	1	2	0	1	1	0	0	0	3	0	0	1	1	1	1	0	2	3	1	1	2	2	0	0	1	1	1	2	1
"PAC:17821941"	3	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	2	0	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821942"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821943"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0
"PAC:17821944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821945"	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0
"PAC:17821946"	1	1	1	2	2	3	1	0	0	0	1	0	3	0	3	0	0	4	2	0	0	1	0	2	0	0	0	1	0	3	14	12	15	2	2	4	1	0	2	0	0	1	0	1	1	5	4	2	1	0	1	1	2	1
"PAC:17821947"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	1	2	1	1	0	0	0	0	0	1	2	0	4	0	0	0
"PAC:17821948"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0
"PAC:17821949"	9	11	6	6	5	6	5	9	5	12	7	8	16	10	7	14	14	9	6	11	11	3	4	1	1	4	1	5	2	4	7	2	1	8	9	8	4	6	6	12	17	11	14	5	5	14	15	13	5	10	14	13	6	11
"PAC:17821950"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821951"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821953"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821954"	5	6	3	2	2	1	4	11	8	11	9	11	5	4	7	19	4	18	3	5	2	2	1	2	6	4	5	6	8	7	3	4	4	2	6	2	2	3	1	17	7	6	6	8	3	1	1	3	3	5	5	6	4	5
"PAC:17821955"	7	7	12	2	1	1	12	12	15	10	15	9	3	1	5	14	15	16	1	2	0	7	7	5	7	3	6	1	3	1	1	1	5	10	6	6	0	0	0	4	4	8	1	1	0	2	3	4	4	4	10	0	0	0
"PAC:17821956"	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821957"	5	6	7	7	3	10	12	5	8	7	7	5	38	21	30	11	11	15	29	31	30	13	8	11	25	18	18	18	12	17	22	39	27	36	33	45	4	0	0	2	3	3	6	5	3	37	26	29	8	11	9	24	39	28
"PAC:17821958"	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	2	0	1	1	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
"PAC:17821959"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821960"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
"PAC:17821961"	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	3	0
"PAC:17821962"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
"PAC:17821963"	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0
"PAC:17821964"	6	0	7	0	1	1	2	2	0	7	4	1	2	0	1	4	3	6	0	3	1	1	1	0	3	6	4	2	6	4	2	6	4	3	5	3	0	0	0	4	4	8	9	2	5	5	7	9	7	3	4	3	2	1
"PAC:17821965"	6	0	3	2	1	1	1	2	0	2	1	0	1	0	1	3	2	0	1	0	0	0	2	2	0	0	0	1	3	2	1	3	1	1	0	1	0	2	1	1	1	0	0	1	2	2	0	3	1	1	0	1	0	2
"PAC:17821966"	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17821967"	7	8	8	2	4	4	17	9	11	6	8	13	1	3	4	10	8	13	12	5	5	4	5	4	6	5	7	7	17	8	12	10	12	10	13	6	3	0	1	6	5	4	8	2	12	6	16	11	11	5	6	9	11	11
"PAC:17821968"	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	1	2	0	2	1	1	2	1	1	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	1	0	1
"PAC:17821969"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821970"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821972"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17821973"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
