"gene_id"	"AUX_11c_S1_L002_R1_001_Count.count"	"AUX_23b_S4_L002_R1_001_Count.count"	"AUX_28a_S7_L002_R1_001_Count.count"	"AUX_C_19c_S9_L002_R1_001_Count.count"	"AUX_C_21cc_S11_L002_R1_001_Count.count"	"AUX_C_26b_S13_L002_R1_001_Count.count"	"CK_14bb_S15_L002_R1_001_Count.count"	"CK_17a_S17_L002_R1_001_Count.count"	"CK_25c_S2_L002_R1_001_Count.count"	"GA3_13ab_S5_L002_R1_001_Count.count"	"GA3_15ab_S8_L002_R1_001_Count.count"	"GA3_24b_S10_L002_R1_001_Count.count"	"GA3_CK_C_12c_S12_L002_R1_001_Count.count"	"GA3_CK_C_16ab_S14_L002_R1_001_Count.count"	"GA3_CK_C_20b_S16_L002_R1_001_Count.count"	"W_C_18cc_S18_L002_R1_001_Count.count"	"W_C_22a_S3_L002_R1_001_Count.count"	"W_C_27b.pooled_S6_L002_R1_001_Count.count"
"PAC:17816880"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816881"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"PAC:17816882"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816883"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816884"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816885"	288	284	354	336	331	270	333	296	287	269	277	205	236	358	321	304	308	266
"PAC:17816886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816889"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816892"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
"PAC:17816893"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816894"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816895"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816896"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816897"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816898"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816899"	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
"PAC:17816900"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816902"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816903"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816904"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816905"	3	0	6	6	4	5	1	1	1	4	4	5	1	2	5	7	4	1
"PAC:17816906"	1	1	4	4	2	3	2	1	2	1	1	1	0	3	0	1	0	0
"PAC:17816907"	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
"PAC:17816908"	0	0	0	4	3	0	0	0	0	0	1	0	0	1	0	3	0	0
"PAC:17816909"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17816910"	1	3	4	1	0	1	0	2	6	1	1	1	0	0	5	1	1	2
"PAC:17816911"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17816912"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816913"	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0
"PAC:17816914"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816915"	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"PAC:17816916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816919"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816921"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816922"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816923"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17816924"	12	19	31	11	22	31	25	33	28	28	30	36	26	21	22	30	17	36
"PAC:17816925"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816926"	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17816927"	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
"PAC:17816928"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"PAC:17816929"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816930"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17816931"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816932"	2417	131	288	68	245	263	119	1267	623	316	185	176	343	150	134	2884	645	150
"PAC:17816933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816934"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0
"PAC:17816935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816937"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816938"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816939"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816940"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816941"	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0
"PAC:17816942"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17816943"	16	14	13	23	23	16	19	8	8	14	19	10	8	19	17	14	15	15
"PAC:17816944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816945"	0	0	2	2	0	0	1	2	1	2	0	1	1	2	1	0	1	1
"PAC:17816946"	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0
"PAC:17816947"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17816948"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
"PAC:17816949"	41	3	6	10	8	6	6	9	5	7	12	4	4	5	5	23	6	7
"PAC:17816950"	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
"PAC:17816951"	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"PAC:17816952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17816953"	2	2	10	4	11	5	1	1	6	1	1	5	4	2	8	4	6	4
"PAC:17816954"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816956"	25	20	24	0	11	8	17	13	17	11	29	11	7	8	8	18	11	3
"PAC:17816957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816958"	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
"PAC:17816959"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
"PAC:17816960"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816961"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816962"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816963"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816964"	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
"PAC:17816965"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816966"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816968"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816970"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17816971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816972"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816973"	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"PAC:17816974"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816976"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816978"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17816979"	0	0	1	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0
"PAC:17816980"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17816981"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816982"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816983"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816984"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816985"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816986"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816987"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816988"	3	0	2	1	0	2	2	2	2	1	0	0	2	4	0	2	2	2
"PAC:17816989"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816990"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816991"	0	0	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
"PAC:17816992"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17816993"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17816994"	3	0	6	2	0	1	2	1	0	5	0	0	2	0	2	2	1	0
"PAC:17816995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816996"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816997"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816998"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17816999"	1	0	0	1	1	2	1	0	1	1	2	0	3	0	0	0	1	0
"PAC:17817000"	7	1	1	0	0	1	0	2	1	2	0	0	0	2	1	1	1	1
"PAC:17817001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817002"	3	1	0	0	0	2	0	0	0	1	0	1	1	0	0	5	2	0
"PAC:17817003"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817005"	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0
"PAC:17817006"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
"PAC:17817007"	3	2	7	5	9	3	7	1	3	7	3	0	6	5	2	5	3	4
"PAC:17817008"	7	1	4	1	3	1	5	4	5	4	1	1	2	1	4	4	6	2
"PAC:17817009"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817010"	1	0	0	2	1	1	0	0	1	0	0	0	0	5	0	0	0	0
"PAC:17817011"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17817012"	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
"PAC:17817013"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17817014"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817015"	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17817016"	1	1	1	0	4	2	0	1	0	0	2	3	0	2	1	1	2	1
"PAC:17817017"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"PAC:17817018"	0	2	0	1	0	1	0	2	3	0	1	0	1	2	1	0	0	1
"PAC:17817019"	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0
"PAC:17817020"	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0
"PAC:17817021"	0	1	0	4	3	4	0	1	1	2	4	2	3	3	2	1	2	3
"PAC:17817022"	0	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	0	0
"PAC:17817023"	14	19	23	15	14	12	9	23	18	14	20	14	14	10	11	7	20	11
"PAC:17817024"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
"PAC:17817025"	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17817026"	1	0	2	1	0	0	1	0	1	1	1	0	2	1	2	1	5	1
"PAC:17817027"	1	0	1	3	4	0	2	2	2	0	1	0	1	1	0	2	0	1
"PAC:17817028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817029"	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17817030"	8	9	17	15	11	5	10	4	11	7	14	6	8	12	13	17	9	9
"PAC:17817031"	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0
"PAC:17817032"	4	7	6	0	4	4	6	1	5	1	1	0	2	2	4	2	5	5
"PAC:17817033"	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1
"PAC:17817034"	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17817035"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"PAC:17817036"	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
"PAC:17817037"	1	5	3	4	1	1	0	6	3	2	0	1	5	2	0	1	0	1
"PAC:17817038"	1	0	4	2	0	1	0	2	0	1	0	1	0	0	0	4	0	1
"PAC:17817039"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17817040"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817041"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817042"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817043"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17817044"	0	1	1	2	0	3	0	0	0	0	0	0	0	0	2	0	2	0
"PAC:17817045"	3	2	2	5	2	0	5	4	2	5	3	2	1	0	3	5	4	3
"PAC:17817046"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0
"PAC:17817047"	0	1	1	1	2	1	2	1	0	1	0	1	0	2	0	0	0	0
"PAC:17817048"	2	1	4	0	2	0	4	4	0	3	2	0	1	1	0	0	1	0
"PAC:17817049"	1	1	4	1	3	2	6	2	2	0	1	3	3	1	2	1	0	0
"PAC:17817050"	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1
"PAC:17817051"	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17817052"	14117	13022	13834	25377	24397	19602	27403	21083	19126	16696	12826	15724	17302	23889	23277	18844	20427	17300
"PAC:17817053"	0	1	1	0	0	0	1	0	3	1	1	0	2	3	1	0	0	1
"PAC:17817054"	0	0	1	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0
"PAC:17817055"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817056"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817057"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817058"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817059"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17817060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817061"	1	0	0	0	0	0	0	1	1	0	3	1	1	1	1	0	1	1
"PAC:17817062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817063"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817064"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817065"	0	3	4	4	3	2	1	5	1	1	1	1	1	4	4	4	1	5
"PAC:17817066"	0	1	2	3	1	0	3	6	1	3	2	3	0	1	2	1	4	2
"PAC:17817067"	0	3	1	1	0	0	2	1	0	1	4	0	1	0	3	4	0	0
"PAC:17817068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817070"	0	0	0	1	0	0	2	2	1	0	1	0	1	2	2	0	2	1
"PAC:17817071"	2	0	1	2	2	1	1	3	1	0	4	0	3	0	2	3	3	4
"PAC:17817072"	10	19	31	173	20	20	9	15	17	20	13	15	7	18	20	11	14	10
"PAC:17817073"	0	1	0	0	0	1	0	1	0	0	0	2	0	2	1	0	0	0
"PAC:17817074"	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817075"	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0
"PAC:17817076"	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
"PAC:17817077"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17817078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817079"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817080"	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
"PAC:17817081"	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
"PAC:17817082"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17817083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817084"	1	0	0	0	0	3	2	0	1	0	0	0	1	0	0	0	0	0
"PAC:17817085"	3	1	1	12	4	6	5	1	4	5	4	1	1	1	1	1	3	1
"PAC:17817086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817087"	5	10	16	14	7	3	5	5	9	5	6	8	3	6	8	5	7	5
"PAC:17817088"	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
"PAC:17817089"	5	5	8	6	4	8	2	2	9	8	8	10	0	4	3	3	8	2
"PAC:17817090"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817091"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
"PAC:17817092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817093"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17817094"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817095"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817096"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817098"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817099"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"PAC:17817100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817101"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817103"	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
"PAC:17817104"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817109"	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"PAC:17817110"	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1
"PAC:17817111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817112"	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0
"PAC:17817113"	0	4	4	0	0	1	2	1	2	0	0	0	1	1	0	7	1	0
"PAC:17817114"	0	2	1	0	3	0	5	1	2	0	1	0	1	1	4	1	2	2
"PAC:17817115"	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"PAC:17817116"	0	0	0	1	0	0	1	0	0	0	1	0	3	1	0	0	0	1
"PAC:17817117"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
"PAC:17817118"	1	1	1	1	0	1	1	0	0	0	0	2	0	0	0	1	1	0
"PAC:17817119"	5	7	10	9	3	8	10	10	11	8	17	1	4	6	5	13	9	7
"PAC:17817120"	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
"PAC:17817121"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"PAC:17817122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"PAC:17817123"	0	0	1	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0
"PAC:17817124"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"PAC:17817125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817126"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817131"	3	1	2	6	2	1	2	2	3	2	2	1	5	0	3	1	8	1
"PAC:17817132"	0	1	1	15	1	1	0	0	1	1	1	0	0	1	0	0	0	1
"PAC:17817133"	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1
"PAC:17817134"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17817135"	0	1	0	1	1	0	1	0	1	0	0	0	0	1	4	0	1	0
"PAC:17817136"	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
"PAC:17817137"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17817138"	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
"PAC:17817139"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"PAC:17817140"	0	0	1	1	2	1	0	0	1	3	0	0	0	0	1	0	0	1
"PAC:17817141"	5	10	9	2	10	8	7	9	5	14	10	9	9	6	12	4	8	9
"PAC:17817142"	9	7	8	9	13	9	11	10	8	5	5	1	4	8	4	5	22	15
"PAC:17817143"	0	1	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0
"PAC:17817144"	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0
"PAC:17817145"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
"PAC:17817146"	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
"PAC:17817147"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
"PAC:17817148"	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"PAC:17817149"	19	19	30	9	14	15	10	20	16	17	20	12	26	4	8	14	20	4
"PAC:17817150"	2	1	9	1	5	2	1	1	1	1	4	4	1	2	0	1	1	3
"PAC:17817151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817155"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"PAC:17817156"	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
"PAC:17817157"	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"PAC:17817158"	1	1	4	1	0	2	1	2	1	2	1	2	0	1	1	0	1	2
"PAC:17817159"	4	3	5	3	1	2	1	3	2	2	1	2	3	6	4	6	8	2
"PAC:17817160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817161"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"PAC:17817162"	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"PAC:17817163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817164"	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
"PAC:17817165"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"PAC:17817166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817167"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"PAC:17817168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817169"	2	0	2	1	3	1	0	1	0	1	0	0	0	0	0	0	0	1
"PAC:17817170"	0	0	0	0	0	1	0	2	1	1	0	0	0	0	1	1	0	0
"PAC:17817171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAC:17817172"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
